sql,number,DN:sum merge cost,CN:Request complete
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,751.0,           1776 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,891.0,           1775 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,745.0,           1634 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,750.0,           1584 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,693.0,           1555 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,817.0,           1713 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,790.0,           1780 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,728.0,           1678 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,799.0,           1828 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,811.0,           1692 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,693.0,           1486 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,760.0,           1706 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,751.0,           1586 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,691.0,           1527 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,736.0,           1741 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=2 and ck3=50 allow filtering;,200,760.0,           1664 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1061.0,           2032 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,998.0,           1863 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1089.0,           2120 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1003.0,           1882 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,838.0,           1647 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1093.0,           2121 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1000.0,           1877 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,912.0,           1790 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,898.0,           1864 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,988.0,           1937 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,899.0,           1730 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1020.0,           1933 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1079.0,           2033 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,953.0,           1861 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,950.0,           1948 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,938.0,           1801 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1031.0,           1891 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,977.0,           1915 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,927.0,           1788 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,971.0,           1930 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,829.0,           1828 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,875.0,           1962 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,841.0,           1694 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,846.0,           1741 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=3 and ck3=50 allow filtering;,300,1098.0,           2067 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1208.0,           2100 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1258.0,           2139 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1332.0,           2286 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1166.0,           2115 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1145.0,           2119 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1233.0,           2144 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1203.0,           2145 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1140.0,           1985 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1238.0,           2363 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1249.0,           2237 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1111.0,           1878 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1279.0,           2167 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1153.0,           2028 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1307.0,           2119 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1231.0,           2077 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1255.0,           2231 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1223.0,           2153 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1255.0,           2304 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1315.0,           2306 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1344.0,           2399 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1272.0,           2111 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1266.0,           2266 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1317.0,           2379 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1241.0,           2251 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=4 and ck3=50 allow filtering;,400,1245.0,           2219 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1627.0,           2517 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1587.0,           2499 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1498.0,           2516 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1366.0,           2304 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1291.0,           2196 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1527.0,           2498 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1573.0,           2600 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1692.0,           2709 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1519.0,           2510 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1367.0,           2350 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1477.0,           2557 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1430.0,           2374 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1274.0,           2131 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1283.0,           2232 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1480.0,           2458 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1684.0,           2588 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1625.0,           2612 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1459.0,           2345 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1404.0,           2317 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1338.0,           2113 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1380.0,           2183 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1779.0,           2698 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1641.0,           2533 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1464.0,           2435 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=5 and ck3=50 allow filtering;,500,1339.0,           2130 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1469.0,           2201 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1594.0,           2429 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1542.0,           2311 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1168.0,           2014 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1551.0,           2378 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1636.0,           2605 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1579.0,           2432 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1908.0,           2790 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1763.0,           2627 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1819.0,           2714 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1753.0,           2625 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1873.0,           2814 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1770.0,           2915 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1679.0,           2727 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1690.0,           2543 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1689.0,           2540 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1809.0,           2600 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1768.0,           2712 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1820.0,           2853 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1852.0,           2915 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1766.0,           2646 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1770.0,           2702 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1665.0,           2589 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1632.0,           2479 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=6 and ck3=50 allow filtering;,600,1948.0,           2981 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2081.0,           3014 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2115.0,           2990 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2032.0,           2933 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1916.0,           2815 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1837.0,           2883 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1747.0,           2704 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1790.0,           2766 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1793.0,           2718 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1672.0,           2581 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2167.0,           3101 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1755.0,           2675 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2197.0,           3245 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2036.0,           2947 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2139.0,           3144 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2183.0,           3159 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2155.0,           3178 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1935.0,           2983 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2130.0,           3083 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2130.0,           3149 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2058.0,           2993 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1863.0,           2860 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1811.0,           2771 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1814.0,           2781 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,2116.0,           3123 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=7 and ck3=50 allow filtering;,700,1503.0,           2391 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2057.0,           2921 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1816.0,           2766 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1872.0,           2844 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2383.0,           3431 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2587.0,           3622 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2026.0,           3046 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2231.0,           3201 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2283.0,           3242 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2149.0,           3034 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2211.0,           3168 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2052.0,           3068 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1768.0,           2690 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2102.0,           2924 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2450.0,           3364 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2453.0,           3347 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2239.0,           3155 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2219.0,           3031 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2201.0,           3178 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,3601.0,           4586 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2398.0,           3387 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2067.0,           3036 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1924.0,           2846 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,2086.0,           3046 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1958.0,           2865 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=8 and ck3=50 allow filtering;,800,1496.0,           2421 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=9 and ck3=50 allow filtering;,900,2183.0,           3231 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=9 and ck3=50 allow filtering;,900,2477.0,           3393 
select count(*) from sirius.test1 where pkey=1 and ck1=50 and ck2>=1 and ck2<=9 and ck3=50 allow filtering;,900,2363.0,           3268 
